Customer ID,Cutoff_Date,Churn,Recency,Frequency,Monetary,Unique_Products,Tenure,AOV,Product_Variety_Score,Monetary_Trend,Frequency_Trend,Return_Rate,IsUK,Avg_Gap,Gap_Std,Gap_Trend,Latency_Risk
12557.0,2010-10-01,0,112,2,3661.2000000000003,3,288,1830.6000000000001,1.5,0.0,0.0,0.0,0,176.0,0.0,1.0,0.632768361581921
12567.0,2010-10-01,0,53,5,1947.2,75,232,389.44,15.0,1.457029702970297,0.5,0.021052631578947368,0,44.0,31.144823004794873,0.7029478458049886,1.1777777777777778
12575.0,2010-10-01,1,23,2,622.8199999999999,34,92,311.40999999999997,17.0,0.8226954492415401,1.0,0.0,0,69.0,0.0,1.0,0.32857142857142857
12576.0,2010-10-01,0,1,4,505.62,32,92,126.405,8.0,0.3509514304723886,2.0,0.10526315789473684,0,22.25,26.132674311418395,1.2080536912751678,0.043010752688172046
12583.0,2010-10-01,0,17,10,4589.39,67,299,458.939,6.7,1.2174202127659575,1.25,0.006802721088435374,0,30.77777777777778,22.28664273605256,0.7448722562072687,0.534965034965035
12588.0,2010-10-01,1,150,2,309.1,17,163,154.55,8.5,0.0,0.0,0.10526315789473684,0,13.0,0.0,1.0,10.714285714285714
12589.0,2010-10-01,0,29,5,1933.25,75,255,386.65,15.0,0.0,0.0,0.011363636363636364,0,56.25,112.5,0.0,0.5065502183406113
12590.0,2010-10-01,1,67,2,-7.9,2,172,-3.95,1.0,2.0256410256410255,1.0,1.0,0,105.0,0.0,1.0,0.6320754716981132
12592.0,2010-10-01,1,85,6,715.02,32,85,119.17,5.333333333333333,0.0,0.0,0.045454545454545456,0,0.0,0.0,0.0,85.0
12594.0,2010-10-01,0,23,3,777.54,30,212,259.18,10.0,1.4458349628470863,1.0,0.0,0,94.0,11.313708498984761,1.0,0.24210526315789474
12598.0,2010-10-01,0,1,6,1411.99,69,214,235.33166666666668,11.5,0.0,0.0,0.05128205128205128,0,42.2,78.40408152641034,1.6469661150512214,0.023148148148148147
12599.0,2010-10-01,0,37,3,746.96,30,143,248.98666666666668,10.0,0.27011260344593674,0.6666666666666666,0.0,0,52.5,34.64823227814083,1.0,0.6915887850467289
12600.0,2010-10-01,0,10,12,1647.5900000000001,29,298,137.29916666666668,2.4166666666666665,1.3034611153423035,1.3333333333333333,0.125,0,25.636363636363637,30.460704940210192,1.6060284940539267,0.37542662116040953
12609.0,2010-10-01,0,64,4,1467.56,49,285,366.89,12.25,1.4461463096015676,1.0,0.0,0,73.0,24.43358344574123,0.9986320109439125,0.8648648648648649
12613.0,2010-10-01,0,45,6,2904.7,123,291,484.1166666666666,20.5,0.4400985365937691,0.5,0.0625,0,48.8,25.58710612789184,0.8793456032719836,0.9036144578313253
12615.0,2010-10-01,0,21,5,2191.38,106,304,438.276,21.2,0.0,0.0,0.06557377049180328,0,70.25,52.35376458925057,0.8244491826581379,0.29473684210526313
12621.0,2010-10-01,0,17,16,6586.46,120,234,411.65375,7.5,1.611658863672433,1.6666666666666667,0.037383177570093455,0,14.0,14.056010407346339,0.425531914893617,1.1333333333333333
12623.0,2010-10-01,0,31,7,2972.59,99,262,424.6557142857143,14.142857142857142,0.4087983236508275,1.0,0.014598540145985401,0,38.333333333333336,31.76580971212078,1.1535125758889853,0.7881355932203389
12625.0,2010-10-01,1,75,2,2481.06,85,162,1240.53,42.5,1.5580360362216565,1.0,0.0,0,87.0,0.0,1.0,0.8522727272727273
12631.0,2010-10-01,0,22,5,2841.07,105,259,568.214,21.0,0.44035391447751077,0.5,0.0,0,47.2,45.9314706927614,0.9936575052854122,0.45643153526970953
12632.0,2010-10-01,1,86,4,738.88,32,130,184.72,8.0,1.249726709583384,0.5,0.07894736842105263,0,14.333333333333334,23.115651263447745,0.9930715935334873,5.608695652173913
12633.0,2010-10-01,1,49,4,2845.88,160,91,711.47,40.0,0.28433879470909496,2.0,0.028409090909090908,0,13.666666666666666,7.023769168568492,0.9927360774818402,3.340909090909091
12634.0,2010-10-01,1,101,2,490.0,20,114,245.0,10.0,0.0,0.0,0.0,0,12.0,0.0,1.0,7.769230769230769
12637.0,2010-10-01,1,66,2,904.79,84,109,452.395,42.0,0.29756453551599793,1.0,0.0,0,43.0,0.0,1.0,1.5
12643.0,2010-10-01,0,11,6,2026.2800000000002,10,177,337.71333333333337,1.6666666666666667,0.12352654435876982,0.3333333333333333,0.23529411764705882,0,32.8,44.076070605261535,1.155015197568389,0.3254437869822486
12644.0,2010-10-01,1,232,4,765.1800000000001,46,260,191.29500000000002,11.5,0.0,0.0,0.2033898305084746,0,8.666666666666666,5.131601439446884,0.9885931558935361,24.0
12645.0,2010-10-01,0,30,4,1273.32,61,234,318.33,15.25,0.0,0.0,0.028985507246376812,0,50.5,87.18753733571482,1.284584980237154,0.5825242718446602
12647.0,2010-10-01,0,22,27,11146.65,189,261,412.8388888888889,7.0,0.46198583697453677,0.5,0.029411764705882353,0,9.08,8.051500895278263,1.7066085693536674,2.1825396825396823
12648.0,2010-10-01,0,3,3,793.95,32,267,264.65000000000003,10.666666666666666,0.0,0.0,0.0,0,131.5,101.1162697096763,1.0,0.022641509433962263
12649.0,2010-10-01,0,149,4,765.4499999999999,37,262,191.36249999999998,9.25,0.0,0.0,0.04878048780487805,0,37.0,59.75784467331465,0.9973045822102425,3.9210526315789473
12656.0,2010-10-01,0,65,3,1461.65,67,128,487.2166666666667,22.333333333333332,0.5782294587017468,0.6666666666666666,0.02631578947368421,0,31.5,33.23401871576773,1.0,2.0
12662.0,2010-10-01,0,14,7,2287.07,69,183,326.7242857142857,9.857142857142858,0.6489225255382824,0.6,0.0,0,27.666666666666668,9.872520785831076,1.176470588235294,0.4883720930232558
12663.0,2010-10-01,1,190,3,204.0,9,234,68.0,3.0,0.0,0.0,0.09090909090909091,0,21.5,0.7071067811865476,1.0,8.444444444444445
12664.0,2010-10-01,1,80,2,1188.16,4,292,594.08,2.0,0.0,0.0,0.0,0,212.0,0.0,1.0,0.3755868544600939
12665.0,2010-10-01,1,228,2,157.9,8,235,78.95,4.0,0.0,0.0,0.2727272727272727,0,6.0,0.0,1.0,32.57142857142857
12668.0,2010-10-01,1,133,4,4502.35,187,243,1125.5875,46.75,0.0,0.0,0.0,0,26.75,34.052655305178966,0.9062693978895096,4.792792792792793
12672.0,2010-10-01,1,155,2,184.6,12,161,92.3,6.0,0.0,0.0,0.2,0,6.0,0.0,1.0,22.142857142857142
12675.0,2010-10-01,1,119,4,933.55,111,144,233.3875,27.75,0.0,0.0,0.017543859649122806,0,7.666666666666667,3.214550253664318,0.9871244635193134,13.730769230769228
12676.0,2010-10-01,1,49,4,494.03,24,49,123.5075,6.0,0.0,0.0,0.038461538461538464,0,0.0,0.0,0.0,49.0
12677.0,2010-10-01,1,121,3,389.3,14,298,129.76666666666668,4.666666666666667,0.0,0.0,0.08695652173913043,0,88.0,32.526911934581186,1.0,1.3595505617977528
12678.0,2010-10-01,0,29,8,11230.66,108,267,1403.8325,13.5,0.35900337680892325,3.0,0.019736842105263157,0,33.42857142857143,42.13018372796849,0.32807839795483595,0.8423236514522822
12681.0,2010-10-01,0,2,21,11177.7,251,292,532.2714285714286,11.952380952380953,0.64912276627614,0.75,0.027164685908319185,0,14.0,12.53626318871944,0.591016548463357,0.13333333333333333
12682.0,2010-10-01,0,16,19,8729.83,168,304,459.46473684210525,8.842105263157896,0.6355380277537179,0.8571428571428571,0.007832898172323759,0,15.38888888888889,10.976653775380509,0.40889526542324245,0.9762711864406779
12683.0,2010-10-01,0,18,7,3134.43,108,292,447.7757142857143,15.428571428571429,1.152613782007581,2.0,0.013793103448275862,0,45.0,47.85812365732698,0.8943089430894309,0.391304347826087
12687.0,2010-10-01,1,46,2,2138.91,126,46,1069.455,63.0,0.0,0.0,0.0,0,0.0,0.0,1.0,46.0
12693.0,2010-10-01,0,18,4,699.66,35,88,174.915,8.75,0.0,0.0,0.05,0,23.0,26.457513110645905,0.9956709956709956,0.75
12695.0,2010-10-01,1,94,3,825.02,28,231,275.00666666666666,9.333333333333334,0.0,0.0,0.0,0,68.5,9.192388155425117,1.0,1.3525179856115108
12696.0,2010-10-01,0,74,2,266.39,22,248,133.195,11.0,0.0,0.0,0.045454545454545456,0,173.0,0.0,1.0,0.42528735632183906
12701.0,2010-10-01,1,95,4,1648.7,80,199,412.175,20.0,0.0,0.0,0.0,0,34.0,38.0,0.9970674486803519,2.7142857142857144
12703.0,2010-10-01,1,199,5,617.48,44,250,123.49600000000001,8.8,0.0,0.0,0.14516129032258066,0,12.5,21.73323108360405,1.216931216931217,14.74074074074074
12705.0,2010-10-01,0,1,4,2575.62,138,302,643.905,34.5,0.6942692464437502,1.5,0.025974025974025976,0,100.0,101.01485039339512,0.999000999000999,0.009900990099009901
12708.0,2010-10-01,0,11,11,1937.55,71,287,176.14090909090908,6.454545454545454,0.3244268886224166,1.0,0.04132231404958678,0,27.1,22.810572597421185,0.9803921568627451,0.39145907473309605
12709.0,2010-10-01,0,16,24,18456.45,153,296,769.0187500000001,6.375,0.6724360049241138,0.7777777777777778,0.09830508474576272,0,12.318181818181818,12.365028887711482,1.5568570034163005,1.2013651877133105
12711.0,2010-10-01,1,177,2,1339.05,56,242,669.525,28.0,0.0,0.0,0.0,0,65.0,0.0,1.0,2.6818181818181817
12712.0,2010-10-01,0,56,9,1592.56,76,296,176.95111111111112,8.444444444444445,1.01527943037377,0.75,0.07692307692307693,0,29.625,21.91501442260208,0.8522567984300532,1.8285714285714285
12714.0,2010-10-01,0,22,6,7832.62,285,301,1305.4366666666667,47.5,0.9512365284506438,0.6666666666666666,0.0,0,55.2,15.270887335056859,1.0608800482218204,0.39145907473309605
12720.0,2010-10-01,0,30,8,1232.7,79,72,154.0875,9.875,0.0,0.0,0.14432989690721648,0,5.714285714285714,10.904346009952265,0.343980343980344,4.468085106382978
12721.0,2010-10-01,1,30,2,699.45,42,37,349.725,21.0,0.0,0.0,0.17647058823529413,0,7.0,0.0,1.0,3.75
12724.0,2010-10-01,1,71,2,973.56,54,101,486.78,27.0,0.7043326345213138,1.0,0.0,0,29.0,0.0,1.0,2.3666666666666667
12725.0,2010-10-01,1,137,2,1228.95,48,150,614.475,24.0,0.0,0.0,0.0,0,13.0,0.0,1.0,9.785714285714286
12726.0,2010-10-01,1,113,2,536.88,11,190,268.44,5.5,0.0,0.0,0.0,0,77.0,0.0,1.0,1.4487179487179487
12727.0,2010-10-01,1,8,3,1698.8300000000002,44,220,566.2766666666668,14.666666666666666,0.7584184674000336,1.0,0.0,0,105.5,0.7071067811865476,1.0,0.07511737089201878
12731.0,2010-10-01,0,8,5,6879.8,72,213,1375.96,14.4,2.0631229235880397,1.0,0.0,0,50.75,20.039544239661073,0.8390691576532284,0.15458937198067632
12733.0,2010-10-01,0,17,4,1540.27,78,255,385.0675,19.5,0.0,0.0,0.04950495049504951,0,79.0,100.41414243023739,0.9987357774968395,0.2125
12737.0,2010-10-01,1,64,2,3710.5,2,64,1855.25,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,64.0
12741.0,2010-10-01,1,95,2,406.07,16,99,203.035,8.0,0.0,0.0,0.0,0,3.0,0.0,1.0,23.75
12742.0,2010-10-01,1,165,2,1185.02,67,191,592.51,33.5,0.0,0.0,0.014705882352941176,0,25.0,0.0,1.0,6.346153846153846
12744.0,2010-10-01,0,25,4,4037.77,110,157,1009.4425,27.5,2.221635631404761,2.0,0.0,0,43.666666666666664,75.63288526384098,0.9977151561309977,0.5597014925373135
12745.0,2010-10-01,1,52,3,925.41,21,248,308.46999999999997,7.0,0.5851022012578617,1.0,0.0,0,97.5,14.849242404917497,1.0,0.5279187817258884
12746.0,2010-10-01,1,93,3,230.85000000000002,18,297,76.95,6.0,0.0,0.0,0.15,1,101.0,125.86500705120545,1.0,0.9117647058823529
12747.0,2010-10-01,0,35,17,3153.92,60,298,185.52470588235295,3.5294117647058822,0.5807099120666636,0.42857142857142855,0.058333333333333334,1,16.1875,15.77854556034871,1.5144538245075467,2.036363636363636
12748.0,2010-10-01,0,1,92,11953.66,832,301,129.93108695652174,9.043478260869565,2.2818466156802693,1.6363636363636365,0.019123505976095617,1,2.933333333333333,4.228846895717049,0.6593406593406593,0.2542372881355932
12749.0,2010-10-01,1,77,3,764.55,40,87,254.85,13.333333333333334,0.0,0.0,0.1111111111111111,1,4.5,6.363961030678928,1.0,14.0
12755.0,2010-10-01,0,70,12,408.75,34,303,34.0625,2.8333333333333335,0.0,0.0,0.46153846153846156,0,20.818181818181817,34.231033235408425,0.25496161089381425,3.2083333333333335
12758.0,2010-10-01,1,25,6,6987.41,146,304,1164.5683333333334,24.333333333333332,0.7066110112663536,0.5,0.01818181818181818,0,55.6,44.679973142337495,0.7779772591262717,0.4416961130742049
12759.0,2010-10-01,0,3,4,2802.51,132,301,700.6275,33.0,0.919267481319269,1.5,0.0,0,98.66666666666667,64.63229326995393,0.9989875126560919,0.030100334448160532
12761.0,2010-10-01,1,23,2,782.95,27,30,391.475,13.5,0.0,0.0,0.0,0,7.0,0.0,1.0,2.875
12765.0,2010-10-01,1,38,6,1404.58,49,207,234.09666666666666,8.166666666666666,1.0829832975028941,0.75,0.0,0,33.4,15.469324484281788,1.1144278606965174,1.1046511627906976
12770.0,2010-10-01,0,22,4,1828.5,21,177,457.125,5.25,-30.40562248995984,1.0,0.30434782608695654,0,51.333333333333336,28.307831660749528,0.9980557355800389,0.4203821656050955
12771.0,2010-10-01,1,30,2,262.5,15,51,131.25,7.5,0.0,0.0,0.0625,0,21.0,0.0,1.0,1.3636363636363635
12773.0,2010-10-01,1,130,2,1.7763568394002505e-15,6,130,8.881784197001252e-16,3.0,0.0,0.0,0.5,0,0.0,0.0,1.0,130.0
12778.0,2010-10-01,0,17,2,556.01,36,168,278.005,18.0,0.46999473129610114,1.0,0.0,0,151.0,0.0,1.0,0.1118421052631579
12779.0,2010-10-01,0,25,7,1755.03,65,302,250.71857142857144,9.285714285714286,0.9188965467600007,1.3333333333333333,0.07368421052631578,0,45.833333333333336,48.039220088035016,0.4716981132075472,0.5338078291814946
12782.0,2010-10-01,0,3,5,864.87,53,85,172.974,10.6,0.0,0.0,0.14492753623188406,0,20.25,32.62284475639732,0.19656019656019655,0.1411764705882353
12785.0,2010-10-01,1,101,3,773.6,36,297,257.8666666666667,12.0,0.0,0.0,0.023255813953488372,0,97.5,19.091883092036785,1.0,1.0253807106598984
12788.0,2010-10-01,1,29,4,444.9,20,94,111.225,5.0,1.756940160394818,2.0,0.0,0,21.333333333333332,14.742229591663987,0.9953343701399688,1.2985074626865671
12789.0,2010-10-01,1,78,2,181.5,2,259,90.75,1.0,0.0,0.0,0.0,0,181.0,0.0,1.0,0.42857142857142855
12791.0,2010-10-01,1,166,6,276.74999999999994,16,190,46.12499999999999,2.6666666666666665,0.0,0.0,0.07692307692307693,0,4.6,10.285912696499032,1.6312056737588656,29.642857142857146
12792.0,2010-10-01,1,100,2,413.34,23,248,206.67,11.5,0.0,0.0,0.043478260869565216,0,147.0,0.0,1.0,0.6756756756756757
12800.0,2010-10-01,1,36,3,584.25,31,242,194.75,10.333333333333334,0.0,0.0,0.0,0,103.0,145.6639969244288,1.0,0.34615384615384615
12801.0,2010-10-01,1,43,2,1031.87,50,66,515.935,25.0,0.0,0.0,0.0196078431372549,0,23.0,0.0,1.0,1.7916666666666667
12802.0,2010-10-01,1,8,7,1937.84,89,129,276.8342857142857,12.714285714285714,0.7290051161381178,2.0,0.008771929824561403,0,20.0,25.203174403237384,0.34825870646766166,0.38095238095238093
